"topic_model_prompt_ids","topic_model","prompt_id","datasets","example_text_in_prompt","report"
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","flight departing seattle june twenty-first fly delta arrival in los angeles october fifth"
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","cheap chicago o'hare ticket january first business manchester cheap united flights february third boston direct"
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","travel details: departure atlantic city april seventh arrive charleston november second via jetblue"
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","flight from san francisco to seattle september thirtieth"
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","flight leaving phoenix july twenty-fourth fly delta arrival in los angeles october fifth"
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","direct san francisco to orlando september fifteenth"
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","direct san francisco to seattle september thirtieth"
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","flight departing phoenix july twenty-fourth fly delta arrival in los angeles october fifth"
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","direct san francisco to new york september tenth"
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","flight leaving seattle june twenty-first fly delta arrival in los angeles october fifth"
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","direct san francisco to indianapolis september fifteenth"
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","travel details: departure atlantic city april seventh arrive charl"
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","first class flight san francisco to denver september thirtieth"
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","economy ticket pittsburgh milwaukee october first friday business trip fort worth chicago delta airline schedule"
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","cheap flight options for january 2024 between fort worth and pittsburgh"
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","business class itinerary: mitchell tenth close, departing kansas in october towards orlando bwi via delta airline"
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","explore the cheapest flights during cheap january ticket deals from milwaukee to diego with united airlines ""flights available on september thirtieth for san francisco denver travelers"
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","pittsburgh miller stadium shuttle connecting fort worth and las vegas through atlantic city international airport in october 2023"
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","compare prices between november flights: mitchell tenth close, kansas orlando bwi with delta airline"
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","best deals found on united airlines from milwaukee to tampa during the low season ""cheap december tickets for san francisco denver travelers"
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","fort worth pittsburgh flight schedule in october 2023"
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","explore cheap january ticket deals on united airlines from milwaukee to tampa during the low season ""flights departing san francisco for denver september thirtieth"
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","explore cheap january ticket deals on united airlines from milwaukee to tampa during the low season ""cheap december tickets for san francisco denver travelers"
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","explore cheap january ticket deals on united airlines from milwaukee to tampa during the low season ""flights departing san francisco for"
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","cheap flights for january business trip fort worth pittsburgh with delta airline."
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","schedule a flight leave chicago arrive in toronto october fourth, returning via milwaukee and orlando. gate b12 at kansas international airport (kix)."
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","first class tickets from san francisco to diego beach on november second using united airlines."
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","arrive early for business meeting september thirtieth check-in pittsburgh area hotels."
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","find flights leave denver july twenty-first arrive in milwaukee october tenth, return via phoenix and las vegas. gate a5 at boston airport (bos)."
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","economy class tickets from san francisco to tampa on march fifteenth using delta airline."
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","senior executive flight out of pittsburgh september thirtieth for business meeting near indianapolis."
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","book round trip leave denver july twenty-first arrive in milwaukee october tenth, return via phoenix and las vegas. gate a5 at boston airport (bos)."
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","direct flights from san francisco to mitchell international on january second using united airlines."
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","business flight out of pittsburgh september thirtieth for meeting near indianapolis."
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","senior executive ticket leave denver july twenty-first arrive in milwaukee october tenth, return via phoenix and las vegas. gate a5 at boston airport (bos)."
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","economy class tickets from san francisco to mitchell international on january second using united airlines."
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","senior executive ticket leave denver july twenty-first arrive in milwaukee october tenth, return via phoenix and las vegas. gate a"
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","flight from san francisco to new york july fifteenth"
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","flight depart london arrive tokyo november third"
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","cheap flights boston chicago february first week of the month."
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","business traveler schedule fort worth kansas october twenty-fifth "" general mitchell return trip united states april ninth thirtieth,"" ""senior citizen discount fare san francisco to los angeles june tenth"
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","direct flight detroit seattle december fifth"
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","general mitchell flight itinerary phoenix las vegas july eighth"
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","general mitchell itinerary boston phoenix july tenth"
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","general mitchell travel plan boston united states july twentieth"
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","general mitchell itinerary boston united states july twenty-ninth"
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","general mitchell travel plan boston united states august fifteenth"
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","general mitchell itinerary boston united states september twentieth"
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","flight departing new york jfk for pittsburgh in november first"
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","cheap december tickets available business class chicago o'hare"
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","delta airline connecting fort worth dallas boston february twenty-fifth "" affordable october flights united airlines phoenix az houston iata"
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","""senate seat availability general mitchell tenth close kansas on march second thirtieth"
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","direct flight from pittsburgh to milwaukee chicago marshall international"
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","fort wayne cheap january ticket delta airline itinerary boston logan "" november business class tickets united airlines orlando klm intercontinental"
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","""expensive december flights fort worth o'hare kansas city new york jfk on march twenty-ninth"
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","affordable september flight pittsburgh milwaukee connecting chicago"
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","cheap october 2023 ticket from san francisco to boston logan international "" united airlines business class route phillipsburg pennsylvania washington dc iata"
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","""fort worth cheap january tickets delta airline fort wayne charleston on march thirty-first"
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","november flights pittsburgh milwaukee connecting chicago"
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","cheap october 2023 ticket san francisco to boston logan international "" united airlines business class route phillipsburg pennsylvania washington dc iata"
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","flight from san francisco to new york on november fifth"
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","schedule direct flight chicago los angeles for december tenth, business class preferred."
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","dallas austin travel plan january third with economy tickets and stopovers in fort worth pittsburgh orlando bwi milwaukee delta itinerary planned through florida panhandle south dakota north central texas oklahoma kansas iowa colorado new Mexico"
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","cheap flights from denver to chicago for business on march twenty-fifth, consider layover options via detroit michigan wichita kansas joplin missouri st louis saint charles indiana illinois orlando bwi milwaukee delta itinerary."
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","south florida vacation: flying out of miami direct flight fort worth pittsburgh san francisco september thirtieth with a stop in new york on october tenth"
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","arranging travel from denver to chicago for the business trip, prefer flights leaving january first via detroit michigan wichita kansas joplin missouri st louis saint charles indiana orlando bwi milwaukee delta itinerary."
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","schedule direct flight san francisco las vegas september thirtieth with stopover in phoenix"
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","cheap tickets from pittsburgh to chicago for business on march twenty-ninth, considering detroit michigan wichita kansas joplin missouri st louis saint charles indiana orlando bwi milwaukee delta itinerary."
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","summer trip: direct flight san francisco fort worth september thirtieth with a stop in denver"
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","business travel from pittsburgh to chicago on march twenty-ninth, consider flights via detroit michigan wichita kansas joplin missouri st louis saint charles indiana orlando bwi milwaukee delta itinerary."
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","schedule direct flight san francisco las vegas september thirtieth with a stop in phoenix"
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","cheap business tickets from pittsburgh to chicago on march twenty-ninth, considering detroit michigan wichita kansas joplin missouri st louis saint charles indiana orlando bwi milwaukee delta itinerary."
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","arranging travel from pittsburgh to chicago for the business on march twenty-ninth, considering detroit michigan wichita kansas joplin missouri st louis saint charles indiana orlando bwi milwaukee delta itinerary."
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","schedule direct flight san francisco las"
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","flight from san francisco to new york on november second"
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","schedule direct flight london-london Heathrow july twenty-first, economy class."
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","downtown chicago o'hare flights for december third with delta airlines. Business seat required."
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","arrive in tokyo narita international airport october tenth via jfk layover"
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","booking first-class tickets from los angeles to paris june fifteenth"
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","south africa cape town direct flight april twenty-fourth, business class available."
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","dallas fort worth departure for boston on march fifth with united airlines. Economy seats only."
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","cheap flights chicago o'hare july eighth connecting through miami"
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","business traveler from detroit to seattle october twelfth via jfk"
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","schedule round trip san francisco los angeles april twenty-ninth, business class."
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","dallas fort worth direct flight november tenth with delta airlines. Economy seats available."
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","schedule round trip san francisco los angeles april"
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","first class flight san francisco to new york july fifteenth"
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","economy round trip chicago detroit october first friday night"
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","direct flights from boston los angeles november third sunday afternoon business fare philladelphia washington dc april twenty-second holiday weekend coach tickets atlanta charleston december fifth early morning departure"
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","return journey denver san diego february ninth midweek day"
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","premium flight las vegas to london june tenth last friday evening"
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","economy seat chicago miami march seventh thursday afternoon round trip flights philladelphia phoenix july twenty-fifth saturday night direct airline service toronto montreal august eighth sunday morning"
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","business class journey pittsburgh indianapolis october third weekday cheap fare san francisco los angeles january first monday day"
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","first-class ticket fort worth dallas march fifteenth friday evening"
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","economy seat chicago to boston december fifth early afternoon return flight from new york philadelphia april twenty-ninth saturday night coach tickets phillipines manila july tenth late morning departure"
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","business class journey pittsburgh milwaukee october first monday day direct airline service san francisco los angeles january thirtieth sunday evening"
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","economy seat chicago to boston february fifth early afternoon round trip flights detroit phoenix june twenty-second friday night premium flight toronto montreal july fifteenth late morning departure"
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","first class ticket new york washington dc march twentieth weekend day direct route san francisco los angeles april third holiday eve"
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","business fare phillipines manila october tenth early afternoon economy seat chicago to boston january first monday evening"
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","return journey detroit phoenix november fifth midweek night coach tickets pittsburgh milwaukee february twenty-ninth late morning departure"
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","first class flight san francisco los angeles june thirtieth sunday eve"
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","business fare phillipines manila march tenth weekend day economy seat chicago to boston april third early afternoon"
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","round trip flights detroit phoenix july twentieth friday night premium service toronto montreal august eighth saturday evening"
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","direct route from denver san francisco january first monday morning"
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","return journey los angeles philadelphia february twenty-first sunday"
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","first class ticket new york washington dc june fifteenth weekend day"
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","economy fare chicago to boston september fifth early afternoon"
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","round trip flights detroit phoenix october twentieth friday night coach tickets pittsburgh milwaukee march tenth midweek evening"
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","direct route san francisco los angeles april thirtieth saturday morning"
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","cheap tickets for flights between pittsburgh and milwaukee in january, perfect business travel options."
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","delta flight itinerary: depart boston arrive chicago via new york"
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","general mitchell tenth close connecting fort worth with kansas city."
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","departure times from orlando international to diego golfo regis on wednesday morning."
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","cheap united flights between pittsburgh and milwaukee in january, ideal for business travelers."
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","itinerary: san francisco - boston (logan) then chicago midway airport"
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","flight details of mitchell tenth close connecting fort worth with kansas city."
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","affordable tickets from orlando international to diego golfo regis on wednesday afternoon."
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","general Mitchell International Airport, Fort Worth TX connects easily via Dallas/Fort-worth."
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","itinerary: depart san francisco arrive in boston (logan) then chicago midway airport"
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","affordable tickets from orlando international to diego golfo regis on wednesday evening."
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","delta flights between pittsburgh and milwaukee in january: best deals for business travelers"
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","itinerary details of san francisco - boston (logan) then chicago midway airport."
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","affordable tickets from orlando international to diego golfo regis on thursday morning."
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","delta flight schedule: pittsburgh -> milwaukee in january"
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","affordable tickets from orlando international to diego golfo regis on thursday afternoon."
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","affordable tickets from orlando international to diego golfo regis on thursday evening."
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","flight departing london arrive tokyo april second"
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","flights available chicago o'hare june twenty-fifth"
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","departure boston landing in los angeles august first"
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","direct route paris fly out september tenth \ connecting flights phuket october fifth destination dubai ""arrive san diego july eighth depart from seattle ninth of month"
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","connecting flight kansas city arrive memphis thirtieth november"
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","direct jet chicago to miami april twenty-seventh "" departure atlantic yarmouth landings in washington dc february tenth"
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","business class ticket philly fly out august fifteenth \ economy fare flights san francisco california october fourth of month"
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","first flight from orlando arrive tokyo july twelfth"
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","connecting travel chicago to los angeles september ninth "" departure denver florida landing november third 2022"
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","""flights depart kansas city connect in seattle february twenty-second"
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","direct route san francisco landings new york june second \ cheap tickets from pittsburgh arrive phoenix july thirty-first"
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","flight schedule chicago to tokyo april thirtieth"
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","departure atlantic yarmouth landing london september tenth of month"
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","""flights departing boston connect in seattle march third"
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","connecting flights phuket fly out san francisco october fifth \ cheap fare from pittsburgh arrive new york july twenty-ninth"
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","direct flight chicago to tokyo april twentieth"
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","departure atlantic yarmouth landings london september tenth of month"
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","flight departing new york jfk for london Heathrow in october first"
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","cheap tickets available: chicago o'hare flights april twenty-fifth"
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","direct route connecting houston intercontinental and los angeles lax next saturday "" "" business class travel from fort worth dfw to orlando on november tenth"
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","""family flight leaving san francisco for tokyo narita in december second"
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","round trip tickets: boston logan airport april thirtieth return"
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","connecting flights via chicago o'hare and los angeles lax "" "" affordable airfare from denver bustop to miami international on january first"
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","""direct flight between philadelphia phl & san francisco sfo in march third"
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","business class travel: fort worth dfw -> las vegas macd"
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","connecting flights through chicago o'hare and houston intercontinental "" "" affordable business tickets from kansas city kc to orlando on february twenty-first"
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","""cheap flight options for denver bustop travelers heading san francisco sfo in august second"
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","round trip deals: boston logan airport -> new york jfk"
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","including stops at chicago o'hare and washington dc dca "" "" affordable flights from pittsburgh pa to orlando on may fifth"
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","""connecting flight details for fort worth bustop travelers going san francisco sfo in july fourth"
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","round trip itinerary: kansas city kc -> los angeles lax"
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","with stops at chicago o'hare and denver "" "" business class tickets from pittsburgh pa to orlando on march ninth"
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","""cheap flight options for family travel between fort worth dfw & san francisco sfo in october third"
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","round trip deals: kansas city kc -> los angeles lax"
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","including stops at chicago o'hare and denver "" "" direct flights from pittsburgh pa to orlando on november tenth"
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","""cheap business class tickets for fort worth dfw travelers heading san francisco sfo in january second"
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","round trip itinerary: kansas city kc -> new york jfk"
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","with stops at chicago o'hare and denver "" "" affordable flights from pittsburgh pa to miami international on february twenty-ninth"
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","""connecting flight details for fort worth dfw travelers going san francisco sfo in march fourth"
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","cheap flights available for pittsburgh-milwaukee in january, business class preferred."
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","itinerary details: mitchell tenth close - general flight route connecting fort worth and orlando via bwi."
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","booking options between pennsylvania (pittsburg) airline delta with destination milw at a low price point during cheap months of the year like January."
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","exploring affordable united flights from san francisco to diego, october twenty-fifth for leisure travelers looking towards vacation in florida by november first or second week depending on flight availability."
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","business class seat booking options: mitchell tenth close - general route connecting kansas and pittsburgh with an emphasis of fort worth as a transit city before reaching milwaukee via delta airline."
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","exploring economy flights from san francisco to toronto, october twenty-ninth for leisure travelers looking towards vacation in canada by november third or fourth week depending on flight availability."
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","comparing business class versus cheap tickets: mitchell tenth close - general route connecting kansas and pittsburgh with an emphasis of fort worth as a transit city before reaching milwaukee via delta airline."
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","exploring economy flights from san francisco to las vegas, october twenty-ninth for leisure travelers looking towards vacation in nevada by november third or fourth week depending on flight availability."
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","exploring economy flights from san francisco to tampa, october twenty-ninth for leisure travelers looking towards vacation in florida by november first or second week depending on flight availability."
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","exploring economy flights from san francisco to phoenix, october twenty-ninth for leisure travelers looking towards vacation in arizona by november third or fourth week depending on flight availability."
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","exploring economy flights from san francisco to indianapoli, october twenty-ninth for leisure travelers looking towards vacation in indiana by november first or second week depending on flight availability."
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","comparing business class versus cheap tickets"
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","cheap january tickets for business fort worth pittsburgh united airlines flight itinerary delta connecting mitchell tenth close kansas orlando"
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","book flight san francisco to denver september 30th"
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","schedule departure from pittsburgh, arrival in milwaukee on october first."
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","go see the show at toronto's theater; ticket for november twelfth. Flight leaves chicago bwi early morning November third."
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","kansas city business meeting - book flight fort worth to denver september 25th"
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","cheap january flights from pittsburgh, choose delta or united airlines."
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","arrive early at las vegas resort, flight from orlando international kyle airport november third."
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","southwest direct: fly out of pittsburgh and return in 3 days. Flight departs october tenth."
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","... cheap flights for florida vacation; book chicago bwi to tampa on december twenty-first."
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","business trip fort worth, need flight from kansas city back by november fifteenth."
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","summer concert series: buy tickets san francisco september thirtieth or later. Flight leaves milwaukee."
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","... book a ticket for michigan state basketball game; leave chicago bwi on october ninth."
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","arrive early at toronto hotel, flight from pittsburgh arrives november fifth."
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","summer vacation: book flights san francisco to las vegas september twenty-ninth or later. Depart milwaukee."
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","... cheap tickets for florida trip in january; fly out of chicago bwi on new year's eve."
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","urgent business meeting fort worth, need flight from pittsburgh back by november tenth."
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","summer vacation: buy flights san francisco to las vegas october twenty-ninth or later. Flight leaves milwaukee."
"0-MATAVE","MATAVE","0","atis","flight leave san francisco denver september thirtieth","... book a ticket for michigan state basketball game; leave chicago bwi on january second."
